temp;pwm;time(s)
26.80;22;1260.02
26.80;22;1261.01
26.80;22;1262.02
26.80;22;1263.01
26.80;22;1264.02
26.80;22;1265.01
26.80;22;1266.02
26.80;22;1267.01
26.80;22;1268.03
26.80;22;1269.01
26.80;22;1270.02
26.80;22;1271.01
26.80;22;1272.02
26.80;22;1273.01
26.80;22;1274.02
26.80;22;1275.01
26.80;22;1276.02
26.80;22;1277.01
26.80;22;1278.02
26.80;22;1279.01
26.80;22;1280.02
26.80;22;1281.01
26.80;22;1282.02
26.80;22;1283.01
26.80;22;1284.02
26.80;22;1285.01
26.80;22;1286.02
26.80;22;1287.01
26.80;22;1288.02
26.80;22;1289.01
26.80;22;1290.02
26.80;22;1291.01
26.80;22;1292.02
26.80;22;1293.01
26.80;22;1294.02
26.80;22;1295.01
26.80;22;1296.02
26.80;22;1297.01
26.80;22;1298.02
26.80;22;1299.01
26.80;22;1300.02
26.80;22;1301.01
26.80;22;1302.02
26.80;22;1303.01
26.80;22;1304.02
26.80;22;1305.01
26.80;22;1306.02
26.80;22;1307.01
26.80;22;1308.02
26.80;22;1309.01
26.80;22;1310.02
26.80;22;1311.01
26.80;22;1312.02
26.80;22;1313.01
26.80;22;1314.02
26.80;22;1315.01
26.80;22;1316.02
26.80;22;1317.01
26.80;22;1318.02
26.80;22;1319.01
26.80;23;1320.02
26.80;23;1321.01
26.80;23;1322.02
26.80;23;1323.01
26.80;23;1324.02
26.80;23;1325.01
26.80;23;1326.02
26.80;23;1327.01
26.80;23;1328.02
26.80;23;1329.01
26.80;23;1330.02
26.80;23;1331.01
26.80;23;1332.02
26.80;23;1333.01
26.80;23;1334.02
26.80;23;1335.01
26.80;23;1336.02
26.80;23;1337.01
26.80;23;1338.02
26.80;23;1339.02
26.80;23;1340.02
26.80;23;1341.01
26.80;23;1342.02
26.80;23;1343.01
26.80;23;1344.02
26.80;23;1345.01
26.80;23;1346.02
26.80;23;1347.01
26.80;23;1348.02
26.80;23;1349.01
26.80;23;1350.02
26.80;23;1351.01
26.80;23;1352.02
26.80;23;1353.01
26.80;23;1354.02
26.80;23;1355.01
26.80;23;1356.02
26.80;23;1357.01
26.80;23;1358.02
26.80;23;1359.01
26.80;23;1360.02
26.80;23;1361.01
26.80;23;1362.02
26.80;23;1363.01
26.80;23;1364.02
26.80;23;1365.01
26.80;23;1366.02
26.80;23;1367.01
26.80;23;1368.02
26.80;23;1369.01
26.80;23;1370.02
26.80;23;1371.01
26.80;23;1372.02
26.80;23;1373.01
26.80;23;1374.02
26.80;23;1375.01
26.80;23;1376.02
26.80;23;1377.01
26.80;23;1378.02
26.80;23;1379.01
26.80;24;1380.02
26.80;24;1381.01
26.80;24;1382.03
26.80;24;1383.01
26.80;24;1384.02
26.80;24;1385.01
26.80;24;1386.02
26.80;24;1387.01
26.80;24;1388.02
26.80;24;1389.01
26.80;24;1390.02
26.80;24;1391.01
26.80;24;1392.02
26.80;24;1393.01
