temp;pwm;time(s)
25.90;70;17.86
25.90;70;17.88
25.90;70;17.89
25.90;70;17.91
25.90;70;17.93
25.90;70;17.94
25.90;70;17.96
25.90;70;17.98
25.90;70;17.99
25.90;70;18.01
25.90;70;18.03
25.90;70;18.04
25.90;70;18.06
25.90;70;18.08
25.90;70;18.09
25.80;70;18.11
25.80;70;18.12
25.80;70;18.14
25.80;70;18.16
25.80;70;18.18
25.80;70;18.19
25.80;70;18.21
25.80;70;18.23
25.80;70;18.24
25.80;70;18.26
25.80;70;18.28
25.80;70;18.29
25.80;70;18.31
25.80;70;18.32
25.80;70;18.34
25.80;70;18.36
25.80;70;18.37
25.80;70;18.39
25.80;70;18.41
25.80;70;18.42
25.80;70;18.44
25.80;70;18.46
25.80;70;18.48
25.80;70;18.49
25.80;70;18.51
25.80;70;18.53
25.80;70;18.54
25.80;70;18.56
25.80;70;18.57
25.80;70;18.59
25.80;70;18.61
25.80;70;18.62
25.80;70;18.64
25.80;70;18.66
25.80;70;18.68
25.80;70;18.69
25.80;70;18.71
25.80;70;18.72
25.80;70;18.74
25.80;70;18.76
25.80;70;18.78
25.80;70;18.79
25.80;70;18.81
25.80;70;18.82
25.80;70;18.84
25.80;70;18.86
25.80;70;18.87
25.80;70;18.89
25.80;70;18.91
25.80;70;18.92
25.80;70;18.94
25.80;70;18.96
25.80;70;18.97
25.80;70;18.99
25.80;70;19.01
25.80;70;19.02
25.80;70;19.04
25.80;70;19.06
25.80;70;19.07
25.80;70;19.09
25.80;70;19.11
25.80;70;19.12
25.80;70;19.14
25.80;70;19.16
25.80;70;19.17
25.80;70;19.19
25.80;70;19.21
25.80;70;19.22
25.80;70;19.24
25.80;70;19.26
25.80;70;19.27
25.80;70;19.29
25.80;70;19.31
25.80;70;19.32
25.80;70;19.34
25.80;70;19.36
25.80;70;19.37
25.80;70;19.39
25.80;70;19.41
25.80;70;19.42
25.80;70;19.44
25.80;70;19.46
25.80;70;19.47
25.80;70;19.49
25.80;70;19.51
25.80;70;19.52
25.80;70;19.54
25.80;70;19.56
25.80;70;19.57
25.80;70;19.59
25.80;70;19.61
25.80;70;19.62
25.80;70;19.64
25.80;70;19.66
25.80;70;19.67
25.80;70;19.69
25.80;70;19.71
25.80;70;19.72
25.80;70;19.74
25.80;70;19.76
25.80;70;19.77
25.80;70;19.79
25.80;70;19.81
25.80;70;19.82
25.80;70;19.84
25.80;70;19.86
25.80;70;19.87
25.80;70;19.89
25.80;70;19.91
25.80;70;19.92
25.80;70;19.94
25.80;70;19.96
25.80;70;19.97
25.80;70;19.99
25.80;70;20.01
25.80;70;20.02
25.80;70;20.04
25.80;70;20.06
25.80;70;20.07
25.80;70;20.09
25.80;70;20.11
25.80;70;20.12
25.80;70;20.14
25.80;70;20.16
25.80;70;20.17
25.80;70;20.19
25.80;70;20.20
25.80;70;20.22
25.80;70;20.24
25.80;70;20.25
25.80;70;20.27
25.80;70;20.29
25.80;70;20.30
25.80;70;20.32
25.80;70;20.34
25.80;70;20.35
25.80;70;20.37
25.80;70;20.39
25.80;70;20.40
25.80;70;20.42
25.80;70;20.44
25.80;70;20.45
25.80;70;20.47
25.80;70;20.49
25.80;70;20.50
25.80;70;20.52
25.80;70;20.54
25.80;70;20.55
25.80;70;20.57
25.80;70;20.59
25.80;70;20.60
25.80;70;20.62
25.80;70;20.64
25.80;70;20.65
25.80;70;20.67
25.80;70;20.69
25.80;70;20.70
25.80;70;20.72
25.80;70;20.74
25.80;70;20.75
25.80;70;20.77
25.80;70;20.79
25.80;70;20.80
25.80;70;20.82
25.80;70;20.84
25.80;70;20.85
25.80;70;20.87
25.80;70;20.89
25.80;70;20.90
25.80;70;20.92
25.80;70;20.94
25.80;70;20.95
25.80;70;20.97
25.80;70;20.99
25.80;70;21.00
25.80;70;21.02
25.80;70;21.04
25.80;70;21.05
25.80;70;21.07
25.80;70;21.09
25.80;70;21.10
25.80;70;21.12
25.80;70;21.14
25.80;70;21.15
25.80;70;21.17
25.80;70;21.19
25.80;70;21.20
25.80;70;21.22
25.80;70;21.24
25.80;70;21.25
25.80;70;21.27
25.80;70;21.29
25.80;70;21.30
25.80;70;21.32
25.80;70;21.34
25.80;70;21.35
25.80;70;21.37
25.80;70;21.39
25.80;70;21.40
25.80;70;21.42
25.80;70;21.44
25.80;70;21.45
25.80;70;21.47
25.80;70;21.49
25.80;70;21.50
25.80;70;21.52
25.80;70;21.53
25.80;70;21.55
25.80;70;21.57
25.80;70;21.59
25.80;70;21.60
25.80;70;21.62
25.80;70;21.64
25.80;70;21.65
25.80;70;21.67
25.80;70;21.69
25.80;70;21.70
25.80;70;21.72
25.80;70;21.73
25.80;70;21.75
25.80;70;21.77
25.80;70;21.78
25.80;70;21.80
25.80;70;21.82
25.80;70;21.84
25.80;70;21.85
25.80;70;21.87
25.80;70;21.89
25.80;70;21.90
25.80;70;21.92
25.80;70;21.94
25.80;70;21.95
25.80;70;21.97
25.80;70;21.98
25.80;70;22.00
25.80;70;22.02
25.80;70;22.03
25.80;70;22.05
25.80;70;22.07
25.80;70;22.09
25.80;70;22.10
25.80;70;22.12
25.70;70;22.13
25.70;70;22.15
25.70;70;22.17
25.70;70;22.18
25.70;70;22.20
25.70;70;22.22
25.70;70;22.23
25.70;70;22.25
25.70;70;22.27
25.70;70;22.28
25.70;70;22.30
25.70;70;22.32
25.70;70;22.33
25.70;70;22.35
25.70;70;22.37
25.70;70;22.38
25.70;70;22.40
25.70;70;22.42
